,Factor_0,Factor_1,Factor_2,Factor_3,Factor_4,Factor_5,Factor_6,Factor_7,Factor_8,Factor_9,Factor_10,Factor_11,Factor_12,Factor_13,Factor_14
KRT1_hg,0.0,0.0,0.0,4.909236405842947e-05,5.5754992375470666e-05,6.296060551120612e-05,5.017287617845768e-05,4.1089280925809226e-05,0.0,0.0,0.0,0.0,0.0,1.1165779910117903e-05,0.0005159575440200286
KRT73_hg,0.00035494726416886136,0.0015343740576091625,0.0,0.0,0.0,0.0,0.0005735036520766559,0.0,0.0,0.0,0.0,0.007643816393232761,0.0,0.0,0.0
KRT78_hg,0.0,0.0,0.0,2.975329401213124e-05,0.0005145263000679688,0.0,0.0,0.0,0.0,0.0,3.7000746181359284e-06,0.00035623756656969657,0.0,0.0,0.0
KRT79_hg,0.0,0.0,0.0,0.0,0.14800126457574792,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
KRT7_hg,3.6807184227978984e-05,0.0,0.0004602132241566005,0.0,0.0017678813911922565,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0010807960303313663
KRT8_hg,0.278314472073999,0.0,0.0,0.46235651589931354,6.0737874763999935,0.32905960340727464,0.8477809961156805,0.0,0.010006127095727521,1.970363797882033,0.0,3.4847806178205287,0.0,0.0,1.0074994271663016
KRT9_hg,0.0,0.0004984589652317558,0.0014870040601756384,0.0,0.013533792515846577,0.0,0.000395237177926739,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
KRTCAP2_hg,0.0,0.17264075061253129,0.2117960384577833,0.0,0.015468327695070356,0.3384742743352779,0.04630106646744132,1.6745154352448282,0.0,0.0,0.07909767636357218,0.13911401799667855,0.0191865645522243,0.0,0.10097252431398597
KSR2_hg,0.0,0.0,0.0032230076876931966,0.00026815169207539076,0.0011895972646642603,0.00011755420515184517,0.0,0.0,4.537684252963855e-05,0.0,0.0,0.0,0.0,0.0,0.0
L1TD1_hg,0.0,0.6516394964021525,0.0,0.0,0.0,0.0183296114039156,0.013350316211181488,0.0,0.0,0.13181781994206127,0.14647817690443454,0.0024467513129445766,0.0,0.0,0.0
L2HGDH_hg,0.0,0.3138364511810969,0.005526275314072115,0.011281483609858936,0.09674320152039466,0.05631039583891521,0.0,0.09653464716015833,0.0,0.12079583107443455,0.05366565223601837,0.15141389053080542,0.06478771187986336,0.07712174288431442,0.05071479611018235
L3MBTL2-AS1_hg,0.0,0.1426386871529772,0.3391616570272836,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.007115830360452567,0.11612254926990631,0.0,0.0,0.0
LACC1_hg,0.0,8.278238088483814e-05,0.00037401337280382435,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0005240953570432866,0.0,0.0,0.0
LAD1_hg,0.0,0.0,0.0006832580697719676,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.1891234255855486e-05,0.0,0.00018374877625131555,0.0,0.0
LAIR1_hg,0.0,0.5283065088059143,0.008778693940748017,0.0,0.0,0.013009606569135699,0.02535950926490753,0.0,0.0,0.0024732499496997124,0.10252955221948937,0.06719162370141996,0.0,0.0,0.0
LAIR2_hg,0.0,0.0,0.0,0.0,0.0026754147972556618,0.0,0.0,0.0002745071291475771,0.0,0.0,0.0,0.0,0.0,0.0,0.0
LAMA4_hg,0.0,0.0,0.0,0.010634191446486618,0.0,0.016257006430672672,0.0,0.0012115650998060182,0.0,0.0006744288839044347,0.0,0.0,0.004989958036413067,0.01831138019676539,0.0
LAMB1_hg,0.0,0.33596311756934394,0.17039059685525104,0.28511145707784036,0.02602918843169342,0.0,0.0,0.0,0.0,0.0,0.06667652360752938,0.38320528142970883,0.0,0.031184794172814057,0.5186666898884814
LAMB3_hg,0.0,0.016473944111116773,0.08046898375522474,0.0,0.22119682994286127,0.0,0.0,0.0,0.0,0.0,0.0,0.05591650054878361,0.0,0.0,0.0
LAMP3_hg,0.0,0.0,0.17069133845606313,0.007373085219099778,0.0,0.0,0.003577101767682097,0.002032824943963182,0.0,0.0,0.0,0.0317888401829985,0.0,0.0,0.0
LAPTM4B_hg,0.4279697643824302,0.0,0.7892774517836505,1.5146329344666178,0.9357329303068189,0.38124636224240815,0.405677567589729,0.6639657119671428,0.0,0.3340165870526909,0.0,0.26477456739380556,1.358326114815363,0.0,4.634714897920564
LAPTM5_hg,0.0,0.043199472611652676,0.0,0.012249159106614678,0.04600286556179997,0.0,0.0,0.1443108457725959,0.0,0.0,0.006667356414256185,0.0478397878250499,0.01313549326621492,0.0,0.40848980193538464
LASTR_hg,0.0,0.0,0.0,0.0,0.0017559289423200303,0.0,0.0003819530731894348,0.0,0.0,0.0,0.0,0.0019849521827603476,0.0,0.00012819049755993808,0.0
LBH_hg,0.0,0.16987684491995828,0.0,2.2622220717696115,0.5752052623987023,0.0,0.0,0.0,0.0,0.23106775087236783,0.0,0.007625296587039678,0.0,0.0,0.11653735332188273
LCAL1_hg,0.0003832432217167326,0.0,0.0003959536951202663,0.0,0.0013359035943094578,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00010771932450110602,0.0,0.0
LCP1_hg,0.0,0.0,1.144628986101459,0.07540983518080005,2.610090902742404,0.5260577440488459,0.13377521993010832,1.007209473403659,0.011410231593509002,0.7825755459866031,0.060645842294518915,0.1504819944483245,0.4479511016808221,0.19724841789354328,2.485775369583817
LCP2_hg,0.0,0.0,0.0981487413419675,0.0,0.03071441143446073,0.0,0.0,0.1389930303753351,0.0,0.0,0.0,0.0,0.0,0.0,0.3390993154298551
LDLR_hg,0.0,1.192334267797584,0.001889159930683495,0.0,0.8817682790826741,0.5516551768276872,0.17729620215265565,0.0,0.012142480618379576,0.2879380163825701,0.3634524380809895,0.8384499377639273,0.23002833658914448,0.0,1.2106193141550936
LDOC1_hg,0.0035281567794145582,0.0,0.008142193281978004,0.019601073792345478,0.02440074910946471,0.01950564567178493,0.0,0.014412996802181034,0.005974965189682693,1.5109470034430452e-05,0.0,0.003109369175198718,0.0030952512308986546,0.0,0.031128679997491436
LEFTY2_hg,0.0,0.0003418661056134108,0.0,0.0010040897701123629,0.00019640219235975248,0.0,0.0,0.0,0.0001403774844962407,0.0,0.000202792807256772,0.0,0.0,0.0,0.0026859812724204382
LGALS12_hg,0.0,0.008212148102840251,0.0,0.030967185419804377,0.16579908383560732,0.0,0.0,0.058069470947445266,0.0,0.0035062432640757864,0.0,0.1393876149758177,0.0,0.0,0.04649109034077727
LGALS13_hg,0.0,0.0,0.023086222538498676,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.003069485104861441,0.0,0.0,0.008702251305622341
LGALS16_hg,0.0,0.00013602773269677748,0.00036003955846339135,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0001739736846827952,0.0,0.0,0.0
LGALS1_hg,0.06419200705956228,0.0,0.2251396851387781,0.0,2.163845678173912,0.0,0.4437300379576512,3.354718248765191,0.0,0.0,0.0,0.4082271846550628,0.0,0.0,1.4179868884385851
LGI2_hg,0.0,0.00018272068237397044,0.0,0.0036504151588449174,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
LGSN_hg,0.0,0.001345299929078947,0.000292289428396007,0.0004641123355764748,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0017690910103044112,0.0,0.0,0.0007984185930872516
LIFR_hg,0.0,0.08860882758140246,0.01867383011186771,0.0875628558199377,0.14424750714392134,0.011584610307477563,0.0,0.02087646963496385,0.0,0.0,0.0,0.0,0.0,0.07761827369140784,0.20495647248420215
LILRA1_hg,0.0,0.0,0.0,0.0,0.0,0.0,0.0001254195277802562,0.0,0.0,0.0,0.0,0.0,0.00011289278923108228,0.0,0.0
LILRA2_hg,0.0,0.0782155857538718,0.06405745677908771,0.0,0.01777994265202748,0.0,0.0017686725174135256,0.0,0.0,0.011288006588817217,0.00857549031180696,0.03668649341605248,0.0,0.0,0.004096439694866597
LILRA6_hg,0.0,0.0002045078101072361,0.0,0.0004156960132887736,0.0011200179563287573,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00014504476054884001,0.0,0.000834051269489238
LIMCH1_hg,0.0,0.0,0.0008152056566727485,0.0,0.0055993599673260465,0.0,0.0,0.0,0.0,0.0,0.00018100997943542148,0.0,0.0,0.0,0.0
LIME1_hg,0.0,0.0007008659893234837,0.0,0.0,0.0,0.0,0.0,0.0,2.7258009627071542e-05,0.0,0.00018052619968915586,0.0,0.0,0.0,0.0
LIN28A_hg,0.0,0.0032567146381861116,0.0,0.0,0.14071355725735146,0.0,0.0,0.0,0.0,0.15250981860221877,0.02211178791741954,0.3755865665376357,0.07279927191673245,0.02197313095432793,0.13206310846172215
LIN28B_hg,0.0,0.07661960057532773,0.2537406423975168,0.0,0.0,0.9091124787703886,0.020170326590114078,0.5172451041917842,0.0,0.0660216685768368,0.01015055427169558,0.19509117696227954,0.548717296882304,0.4455184096560761,1.1401259241807329
LINC-PINT_hg,0.008763188220873302,0.5864411818595937,0.21111098662911632,0.0,0.401988297999333,0.08391228116118772,0.0,0.0,0.0,0.0918654977189094,0.13541793157686727,0.0,0.0,0.0,0.09430374365923298
LINC00028_hg,0.0001244434529121135,0.0,0.0,3.3503122976770194e-06,0.00212762424428774,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
LINC00029_hg,0.0,0.00010961952904632073,0.0002551227130753265,0.0,0.0011540241728779663,0.0,0.0,0.0,0.0,0.0,0.0,0.000912165365802401,0.00043112678753475946,0.0,0.0
LINC00243_hg,0.0,0.02874560278548424,0.10906554184930026,0.0,0.02023825991952902,0.0,0.0,0.0,0.0,0.002617959762490925,0.0018415922363623136,0.0,0.0,0.0,0.02976015462871165
LINC00244_hg,0.0,0.00020121682878595555,0.0,5.872364767198307e-05,0.00077944898592128,0.0,0.0,8.189398877528417e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0
LINC00261_hg,0.0,9.935599033442063e-05,0.0,0.0017758569353379008,0.005730137805821504,7.145978354039001e-05,0.0,0.004735466948252287,0.0,0.0,0.0,0.0,0.0,0.0,0.0009081861224825743
LINC00265_hg,0.0,0.4957996938292294,0.08509613603844984,0.06455091742832736,0.06641302267981448,0.019040208125226193,0.0,0.0,0.0,0.03157005663544108,0.07276490638654597,0.13406411431325257,0.07321497168280976,0.0,0.053027623087681774
LINC00326_hg,0.0,0.0,0.0003085695861523069,0.0,0.00012406323170893204,0.0,0.0,0.0,0.0,0.0,0.0,0.0011390298094517335,0.0,0.00012081292130575972,0.0
LINC00342_hg,0.0,1.1846361634333316,0.3505839707372929,0.3710386686287351,0.0838331341813466,0.07908281205637548,0.04329141294704069,0.22027134637184642,0.27755427884077727,0.0,0.0,0.4639800358790853,0.1396707897381271,0.0,0.9235760638725693
LINC00343_hg,0.0,0.20180735054626192,0.0011278356341948678,0.006930696810349027,0.008771985854860425,0.041609591574260925,0.006341241450184909,0.027603061748790934,0.008643611038774875,0.0,0.0,0.04536791571133689,0.01119439687842213,0.014410350412563831,0.0111768582610244
LINC00351_hg,0.0,0.0001695580995330186,0.00015553250121938167,0.0,0.0,0.0,0.0,0.00027888500710867176,0.0,0.0,9.958637689501707e-05,0.0,0.0,0.0,0.0
LINC00355_hg,0.0,0.47277450112577263,0.06757346078641341,0.027564967600859698,0.05112371269250381,0.04223807759568834,0.018596403281498,0.011708102839448752,0.008946762303408374,0.06316876829615561,0.07435732507718296,0.028979502631035187,0.026915730326292086,0.005945755513653627,0.1487584389459548
LINC00391_hg,0.0,0.0,0.0002507198531410393,0.0,0.0,0.0,0.0,0.00011267300669490588,0.0,0.0,0.0,0.0010137760619679484,0.0,0.0,0.0
LINC00393_hg,0.0,4.311076416796657e-05,0.0003935752764958203,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.761796973216583e-05,0.000451117401403645,0.0,0.0,0.0
LINC00408_hg,0.0,0.0,0.0,0.0017344522389610721,0.0006290757916824909,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
LINC00442_hg,0.0,0.00014626864601032048,2.2789780733065716e-05,0.00010008177779095254,4.347743906792571e-05,0.00021717512754113491,0.0,0.0,0.0,0.0,0.0,0.0,5.4216028858423284e-05,0.0,0.0
LINC00452_hg,0.0,8.857110236486092e-05,4.8280017423683175e-05,0.00027986922970205,0.0,0.0,0.0,0.0,8.926359158690639e-05,0.0,0.0,7.51380973808723e-05,0.0,0.0,0.0
LINC00454_hg,0.0,4.842745109074077e-05,0.00015918758490841327,0.0013862887456732313,0.0027105258767902676,0.0,0.0005310066300149338,0.0007907668858669949,0.0,0.0,0.0,0.0015733278670757413,0.0,0.0,0.0
LINC00457_hg,0.0,0.0002085111326138329,0.0,0.0003574423546654476,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
LINC00470_hg,0.0,0.7347255250313195,0.28256454664246716,0.0,0.20250103449222837,0.1763919616075185,0.05038564633611008,0.2473463572130617,0.0539635754377732,0.09562650368821823,0.024715992460466806,0.07471670567080123,0.3393084571453858,0.0,0.6132496942914493
LINC00504_hg,0.0,1.3691015649164844,0.0,0.0855224205239111,0.19402692563765114,0.1272465378745602,0.0,0.17513958036490357,0.17723362779350382,0.09509549593662239,0.0,0.42145936065426876,0.0,0.13131639015613353,0.10071924274926934
LINC00506_hg,0.0,0.46685304330590033,0.020900354879583513,0.03257136628066239,0.10650982081724654,0.10820328821608356,0.0,0.033992238520333846,0.033192009867239025,0.09456073753336895,0.04343708916180192,0.06756145894355894,0.021147531566750952,0.00856782743148157,0.11887153405367758
LINC00520_hg,0.0,0.36708663231770455,0.0,0.5679574375634606,1.189108602942401,0.0,0.0,0.5673459924785978,0.044964519099261684,0.0,0.07618171523602649,0.0,0.0,0.0,0.0
LINC00523_hg,0.0,0.0,0.0005897309784793864,0.0,0.0008876462211944501,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
LINC00534_hg,0.0,0.6894528859723363,0.17462008428266484,0.0,0.0,0.10870436843669634,0.12202418969695619,0.5061214272428972,0.018161882409373477,0.31457278847980974,0.02342416626076082,0.002048998254728123,0.040257041367884445,0.0,1.5655504863545298
LINC00551_hg,2.0943818692451816e-05,5.497905626031221e-05,0.0,0.00015011068847858177,0.00010190151391362307,0.0,0.0,0.00110925668190925,2.435653343462871e-05,0.0,0.0,0.0,0.0,0.0,0.00013090287614702173
LINC00571_hg,0.0,0.0029735398452759984,0.03869085075396149,0.0,0.0,0.0,0.00014156838809202408,0.015726657927955665,0.0,0.0,0.0,0.0013846535848178745,0.0,0.0,0.018172663951709574
LINC00582_hg,0.0,0.0,0.0,0.0,0.0007131179022958655,1.2133878450480674e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0007628075933105405,0.0
LINC00624_hg,0.0017736960238150376,0.010522716122971527,0.007567640042751912,0.03626989853885407,0.030344903240343273,0.013305150142100215,0.0,0.015712325948549204,0.0033347203398007333,0.0,0.0,0.003397339533029953,0.008424569556101049,0.0011983339238680183,0.0
LINC00630_hg,0.053204650220332536,0.8983042431348982,0.1247760283509666,0.03639064707329807,0.31965469584179307,0.1433164030090942,0.0,0.11173127911062204,0.0,0.05349464474808232,0.13310967164354368,0.0,0.12504156103610586,0.08725277539726894,0.08551029887680459
LINC00632_hg,0.0,0.5119015510061664,0.10819893063305096,0.0,0.07217385659748866,0.020200937964812045,0.014402052852442247,0.0,0.0,0.0,0.07257616390491992,0.02442766258369336,0.0,0.0,0.024854359934586987
LINC00639_hg,0.0025555126200793483,0.14811340591468952,0.0,0.0,0.024138517555216125,0.006550991193096384,0.005202486374251077,0.0,0.001258806241165609,0.007966489712746001,0.0061580990843843495,0.014683556951177311,0.0036750425142563353,0.0,0.023768719938092254
LINC00649_hg,0.0,0.11664931049839819,0.2446494552449375,0.06168619970633106,0.03938461756444763,0.0,0.015917959187395338,0.13343104165410555,0.0,0.0,0.0,0.0,0.0,0.0,0.14463226187124323
LINC00659_hg,0.0,0.0,0.0,0.0,0.38712761454087663,0.0,0.007899136732331958,0.0,0.0,0.0,0.0009628958201387603,0.06065126404025858,0.0,0.0,0.0
LINC00662_hg,0.0,1.1117990395596071,1.5170198765138423,0.0,0.016139505579716124,0.0,0.12888142228403723,0.46080700339260977,0.1780456256340405,0.3049220694006636,0.0,1.4640357895537484,0.22697190276192905,0.1389945769764227,0.05431735340665229
LINC00665_hg,0.017535222515807636,0.3298076623937005,0.11591151323558302,0.3187485655486517,0.0328151913876649,0.0,0.0,0.17957085933855002,0.0,0.0,0.0339312773530972,0.2688664850970292,0.0,0.0,0.0
LINC00668_hg,0.0,0.03021739944675005,0.07833932738772131,0.0,0.0,0.0,0.0,0.07270094046791456,0.0,0.0,0.0,0.08802537932979082,0.005760619633330751,0.0,0.048533769246748515
LINC00683_hg,0.0002582988571658738,0.3083668341249151,0.001653583182597438,0.0,0.017143333297492236,0.00633030432895919,0.010232613087152233,0.02164759925422479,0.0,0.012101026338838422,0.06308664362450296,0.0,0.0028409574617809154,0.0,0.0
LINC00685_hg,0.0,0.38428559370309934,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.22426868105797013,0.0658044146591259,0.2110704885809571,0.0,0.0,0.0
LINC00691_hg,0.0,1.8765173498480425e-05,0.0015668726124965992,0.0007331082042637862,0.0,0.0,0.0,0.0,0.0,0.0,0.0006934343876594249,0.0,0.0,0.0013883252016743581,0.0
LINC00881_hg,0.0,0.009987598546799955,0.0,0.01370797299216271,0.014036149211430378,0.0,0.00046501646604400564,0.006592401465674423,0.0,0.0,0.0018813246800173892,0.0,0.0,0.0,0.0
LINC00887_hg,0.0,0.43850465194258104,0.0,0.0,0.0,0.0013379258948954327,0.00610199932115377,0.0,0.0,0.07282828095139543,0.14842807524670615,0.0,0.0,0.0,0.0
LINC00891_hg,0.0,0.0,0.0,0.7111907469670485,0.1078049083840581,0.0,0.0,0.03239146007580028,0.0,0.0,0.0,0.0,0.0,0.0,0.0
LINC00895_hg,0.0,0.4050390687108836,0.01345415380644882,0.0011511473656337116,0.029778321979507853,0.0,0.0,0.026874516751645025,0.0,0.06839889333409162,0.09633403604170879,0.0,0.025084724476285604,0.0,0.0
LINC00937_hg,0.0,0.09542618498006306,0.06641096057030679,0.14808992553283254,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08256501811836495,0.003103477943241161,0.0,0.0
LINC00940_hg,0.0,0.0,0.00031059896181941,0.0,0.0,0.00014010188377991623,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
LINC00954_hg,0.0,0.17249893050996992,0.019431194854841266,0.004121926701351657,0.00765416416790551,0.0,0.0006638969126020067,0.02809988935209246,0.0,0.0,0.035904775517228885,0.005200600831055552,0.0,0.0009200706378742129,0.0
LINC00957_hg,0.0008608407827454894,0.17664290227496535,0.0111626316854378,0.0,0.01900921527596882,0.007179388699003014,0.00494398548842664,0.0002433178841869359,0.0,0.0,0.028670330083670634,0.005185847164047633,0.0,0.0,0.009457075141943475
LINC00963_hg,0.0,1.3838916545338973,0.7092884479559886,0.42480658390319065,0.0,0.0,0.04409957632697779,0.0,0.0,0.4470547683009251,0.3673339203805081,0.656535032283198,0.13874208840635407,0.0,0.0
LINC00971_hg,0.0,0.3322977427769704,0.0,0.0,0.0,0.008266316256983857,0.007624906769344889,0.0,0.0,0.020375506263656043,0.07149115030625613,0.06579821281826195,0.0,0.0,0.0
LINC00973_hg,0.0,0.0,0.0,0.0,0.0019090582721347446,0.0,0.0,0.0,0.0,0.000247880023388558,0.0,7.253442405036304e-05,0.0,0.0,0.0
LINC01001_hg,0.0,0.17619762437515013,0.11508134912644154,0.31013045435671865,0.43549335467305106,0.08199616142354599,0.13497160201098887,0.2640248067957543,0.0,0.0,0.0,0.4993878271067126,0.0,0.0,0.10243578888485536
LINC01002_hg,0.0,0.6342173742572275,0.12395395977380137,0.14510354959178087,0.2685579821329477,0.1715496781079756,0.0,0.10457850035454952,0.08973669918860905,0.01793563146743004,0.09558452799392722,0.13558899189632032,0.0,0.06982867405266079,0.03986500758093838
LINC01014_hg,0.0,0.0,0.0,0.001699161820747035,0.0016817875472019115,0.0,0.0,0.0044911230336596095,0.0,0.0,0.0,0.0,0.0,0.0,0.0
LINC01019_hg,0.0013206152344952603,0.004088536103707371,0.004322698640044205,0.0014829507628476536,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.008352877983590353,0.0,0.0,0.0
LINC01020_hg,0.0,8.914006931405062e-05,0.0,0.0,0.0,5.4218069296568085e-05,0.0,0.0003364427904795568,0.0,0.0001927229737147497,0.0,0.0,0.0,0.0,1.988519443476014e-05
LINC01060_hg,0.0,0.7273829469127157,0.023810884234273157,0.0,0.0,0.02444063023159467,0.013017286936659631,0.045209304964399066,0.0,0.06503292831229375,0.16535198145547414,0.0,0.0,0.0,0.0
LINC01088_hg,0.0,0.11705588576118131,0.0,0.09145710564741799,0.12054054478803225,0.03906373528897376,0.006001578874498135,0.294789767072774,0.0,0.12692340454416454,0.0,0.051605794046438606,0.0,0.020543006314180687,0.1777869700242445
LINC01091_hg,0.0,0.013366099590898718,0.0007695222999012871,0.026249027222619035,0.028763632104675484,0.0011243093908535954,0.0,0.013419436153788116,0.00299771349880071,0.0,0.0,0.0,0.0,0.0,0.0
LINC01094_hg,0.0,0.006815905805067986,0.054539287755054344,0.029775521099148623,0.08557371440721274,0.0,0.007071850865106412,0.007264499261377825,0.0,0.0,0.0,0.0,0.0,0.0,0.09813143033801215
LINC01122_hg,0.0,0.00799942487408372,0.015415850340390688,0.0,0.0,0.0,0.0017207917842027637,0.008390908344976206,0.0,0.0,0.0,0.012215104180825581,0.0,0.0,0.02328613442987388
LINC01127_hg,0.0,0.0009350407060530987,0.0,0.00023290558238003742,0.0,0.0,0.0,0.0,0.0,0.0,2.3674078210748872e-05,0.0,0.0,0.0,0.0
LINC01133_hg,0.0,0.01548051898072405,0.11913545208649953,0.04885029937834315,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08567931702453313,0.008938530972377274,0.0,0.0
LINC01140_hg,0.0,0.0,0.0002429692925342599,0.006503859850922845,0.0,0.0,0.0,0.0018085441045664456,0.0,0.0,0.0,0.0,0.0,0.010031260041020207,0.03209304361077808
LINC01151_hg,0.0,0.014362460545742483,0.0,0.0035145189264130824,0.0034430066685278995,0.0,0.0,0.0,0.0014727038273034856,0.0,0.0,0.0,0.0,0.0,0.0
LINC01166_hg,0.0,0.0,0.0007170862589050956,0.0,0.0007469010057265393,0.0,0.0,0.0,0.0,0.0,0.0,5.2592347898500265e-05,0.0,0.0,0.0
LINC01186_hg,0.00021575144248763605,0.0,0.0,0.0,0.0004857520762455943,0.0,0.0,0.0,0.00014047472320403496,0.0,8.608841439476662e-05,0.0,0.0,0.0,0.00010177505587826726
LINC01193_hg,0.0,0.0,0.0,0.0009114606054446629,0.0,0.0,0.0,0.0,0.0,0.0,0.0005597419346105543,0.0,0.0,0.0,0.0
LINC01203_hg,0.0,0.48585620185152817,0.35208616521433295,0.24941880099591313,0.017334750276149283,0.0744622004028834,0.007852398509858315,0.0,0.03410627593751048,0.06650499576958317,0.0,0.0182347775343699,0.07632024054061799,0.0,0.34675707844092546
LINC01206_hg,0.0,0.35693959851142704,0.0,0.0,0.013974024576057887,2.724397312458115e-05,0.0,0.03270696895683933,0.0,0.04747158763289732,0.08498588912523718,0.0,0.0,0.0,0.018765153219789426
LINC01209_hg,0.0,0.23783722595322818,0.0,0.0,0.016355131120309275,0.008426417802479214,0.008656919610719264,0.0,0.0,0.00921690696256716,0.03525893955154243,0.0,0.008761714690044562,0.0,0.0
LINC01214_hg,0.0,0.0,0.0,0.0035546196276684096,0.005061895168482108,0.0,0.0,8.424667157638092e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0
LINC01215_hg,0.03952193318606901,0.02482104350527281,0.0,0.04943424750682535,0.22677054862778123,0.0,0.0,0.0649328448305449,0.0,0.0,0.0,0.0,0.0,0.0,0.260156005995084
LINC01220_hg,0.0,0.03800682733178417,0.0,0.0016104025619519636,0.0,0.02064176508524802,0.0,0.0,0.00029741551143778983,0.031111266309518288,0.008990419996470508,0.0,0.0,0.0,0.0
LINC01228_hg,0.0,0.04165385319761031,0.017378841425228768,0.0,0.0,0.0,0.0004828414400926279,0.005182633017408153,0.0,0.0,0.005083610573114684,0.023256308350979308,0.0012912664544902888,0.0,0.004049684368839135
LINC01238_hg,0.0,0.057893128836566256,0.06659568483335591,0.017275400778392076,0.05618279225607574,0.0,0.0,0.1170716348193547,0.0,0.0,0.0,0.08733671301531348,0.008016306633170286,0.0,0.11436707845446428
LINC01254_hg,0.0,0.1445069728875134,0.004738454040899829,0.0,0.011640563736964217,0.0,0.0016020210243564126,0.007975719460128023,0.0,0.0,0.02343477658512766,0.003799218391547429,0.0,0.0,0.015359015905803889
LINC01280_hg,0.0,0.0,0.0,0.00021029219945012064,0.0,0.0,0.0,0.00039086024483247063,0.0,0.0,0.0,0.0013616430156424754,0.0,0.0,0.0
LINC01282_hg,0.0,0.0003587580351866612,0.0002724468047989745,0.0,0.00046174338964265985,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
LINC01283_hg,0.0,0.0,0.004670513786609174,0.0,0.02640404789613934,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
LINC01284_hg,0.0,0.3091490956467502,0.0,0.0,0.010829998151444135,0.0,0.0035231370735956083,0.0,0.0,0.008096169970275366,0.07154870574735618,0.0,0.0,0.0,0.0
LINC01285_hg,0.0,0.5320369874674244,0.0,0.0,0.0,0.0,0.0183155873174072,0.0,0.0,0.018263379248739383,0.13515405192335142,0.0,0.0,0.0,0.0
LINC01287_hg,0.0,0.6645073770457213,1.7011442236254721,1.4732729072784745,0.22165289880672903,0.8577189367773859,0.4648627008429966,0.305212732879985,0.40251196611496654,0.5101158435860826,0.0,0.10638338884350704,0.1698148183299633,0.0,2.1137668794755915
LINC01300_hg,0.0,0.0,0.316375368277478,0.0,0.0,0.0,0.056561736111415954,0.11859042656249115,0.0,0.0,0.0,0.006146016717041034,0.0,0.0,0.0
LINC01344_hg,0.0,0.036759442028434466,0.0,0.12382034187739341,0.028986822420091762,0.00989778750541582,0.0,0.0,0.011739313069022785,0.004554626800962415,0.0,0.0,0.011483603246529379,0.0,0.0
LINC01348_hg,0.0,0.0010190172081963583,0.0012534186187884366,0.0,0.0072109622545764645,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0005089929540375717,0.0
LINC01358_hg,0.0,0.09163687790477684,0.015005312953436918,0.006576190366000886,0.015527885998486505,0.005961047232206387,0.0010756277903519777,0.03626408456786007,0.0,0.014462864092762403,0.008023661019346123,0.004458955823926462,0.0,0.0,0.016707584443036574
LINC01388_hg,0.0,0.0,0.006818826786716166,0.0,0.004714941656786244,0.0027681131786663976,0.0,0.0,0.0,0.0,0.0,0.018474491018750216,6.975757303946216e-05,0.0,0.0064444519514876425
LINC01393_hg,0.0,0.0,0.0006235042377051109,0.0,0.0,0.00021198198582005683,0.0004517726402173648,0.0,0.0,0.00027398055255014583,1.9992106564269893e-06,0.0,0.0,0.0,0.0
LINC01397_hg,0.0,0.0,0.005405133315584773,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0019497870440520792
LINC01398_hg,0.0,0.0,0.0,0.000294064219649466,0.0,0.00019684737397591701,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
LINC01409_hg,0.018184564904567848,0.16151399489398882,0.17961680230238022,0.09756381865674608,0.09156226626407217,0.07673608554388736,0.0,0.09532652344689929,0.0,0.0,0.0,0.0,0.001437581120349064,0.0,0.08370408292599818
