,Factor_0,Factor_1,Factor_2,Factor_3,Factor_4,Factor_5,Factor_6,Factor_7,Factor_8,Factor_9,Factor_10,Factor_11,Factor_12,Factor_13,Factor_14
Gm48383_mm,0.0,0.0,0.0,0.0010959031975912227,0.00019286010779535169,0.0,0.0,0.0019310859905527378,0.0,0.004583953398654901,0.0,3.028120876941609e-06,5.517100771113652e-06,0.0010216115787514911,0.0006801838311459605
Gm48482_mm,0.0001958855647759249,3.7709811526377186e-05,0.0,0.0,0.0,1.5596181912355315e-05,0.0,0.0,0.0,0.00010382062630532442,0.0,0.0,0.0,0.0,0.0
Gm48483_mm,0.0,0.0,0.0,0.0,0.0,8.794417046708919e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0014653052646432024,0.0
Gm48488_mm,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001097746927646769,0.015705890647307014,0.014075998587978656,0.004237175922424167,0.001230028758039142,0.006944754727611988,0.0008831006141045111,0.0
Gm48492_mm,0.0015371722105887585,0.0,0.0,0.012758045617610153,0.0,0.0,0.0,0.006947157058737829,0.01740205026551305,0.032567806091435794,0.0,0.0019995113793339417,0.0,0.0001373203846856329,0.0
Gm48504_mm,0.01641476771776578,0.01578569112574343,0.0,0.025014652995493308,0.0012746741284686521,0.0,0.0,0.012372261664953343,0.027899264069013212,0.08517460457872732,0.011450136158508756,0.0,0.0,0.0,0.0
Gm48508_mm,0.004612713959132239,0.0,0.0,0.0,0.009384615165117526,0.0,0.004296922023876509,0.0,0.026025333498742604,0.040177652961794756,0.01651574102311417,0.0006726500724098591,0.0010005167264701212,0.0074409821361380605,0.0
Gm48538_mm,0.0,0.0,3.90911864352825e-05,0.0,0.0,0.0,0.00018371076337413435,0.0,0.0,0.0,0.0,0.0,0.0,0.0002789546767957945,0.0
Gm48550_mm,0.0,0.007075685459258513,0.018093828839640686,0.054305719087045026,0.07039437594070004,0.0,0.001610747748734429,0.0,0.03123848785229499,0.08221383835416891,0.0,0.0,0.0,0.022977098064572724,0.0
Gm48565_mm,0.0,0.0010219187241245153,0.0008535954636194295,0.0,0.0,0.0,0.004590640942983646,0.0,0.0014516722687060479,0.002093549125315706,0.0,0.0,0.0,0.0007877364367958445,0.0
Gm48613_mm,0.00036441070108692096,0.002555267617454695,0.0,0.0012381159792782183,0.00406343884331804,0.0,0.0,0.005432713993352102,0.0020317122812570153,0.017390094462052804,0.0068971402081292,0.0031574094255022115,0.0,0.0033558700235766584,0.0
Gm48622_mm,0.0,0.0,3.1589675573895625e-05,0.0001581924902923042,0.0,0.0,0.0,0.0,0.0,0.00031787770037846697,1.9461348247709917e-05,0.0,0.0,7.220937130910011e-05,0.00030572660830964504
Gm48629_mm,0.0,0.0,0.00012530670157490705,3.263211856412358e-05,0.0,0.0,0.0,6.367311116071204e-05,0.0,4.2789341716444535e-05,0.0,0.0,0.0,0.0,0.0
Gm48682_mm,0.0,0.005516355511924136,0.000544411009028524,0.0,0.004961183697136073,0.0,0.001136344917475231,0.0,0.031366674837822975,0.01648998873892783,0.012635977821035196,0.0,0.0,0.011009517053151341,0.0
Gm48717_mm,0.0,0.0,3.500175808690836e-05,0.0001838644177436774,0.0,0.0,0.0,0.0,0.0,0.00010134874454149548,0.0,0.0,0.0,0.00015498701265843917,0.0
Gm48746_mm,6.180318333716131e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00029141674909865536,0.0,0.000573530425633266,0.0,0.0,0.0,0.0
Gm48752_mm,0.0,8.187379559024312e-05,7.844765408099053e-05,0.0,0.0,0.0,4.0901539770388664e-05,0.0,0.0005889197230831544,0.0,0.0,0.0,0.0,0.0,0.0
Gm48754_mm,0.0,0.003129325014465031,0.0,0.00759194539135147,0.0,0.0,0.0,0.0037829581151705683,0.002578447030408249,0.011302784899309774,0.0,0.00014144155265455948,0.0,0.0,0.0
Gm48764_mm,0.0,0.0,0.001638097336791214,0.008374139650735133,0.0,0.0,0.0,0.0,0.0,0.028507402318694863,0.0088829374790012,0.018332528152540557,0.0,0.003321261454297134,0.0
Gm48799_mm,6.821671348764813e-05,0.00157496069700266,0.0010678292297274508,0.004968102400193086,0.0,0.0,0.0,0.0014293948659619428,0.0,0.01173194559427208,0.0009074489335740848,0.0002261607238794437,0.0,0.0008418704694393887,0.0
Gm48804_mm,0.00022039533373056677,4.876790372149731e-05,0.0,0.00010084711869398641,0.00010642175516657698,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Gm48829_mm,0.0,0.0026675584763366776,0.0017710503588150137,0.005188781005079631,0.0,0.0,0.0,0.006246594976149514,0.006825159386569981,0.02890034149174433,0.0008039916091576167,0.001863450016196272,0.0,0.0,0.0
Gm48918_mm,0.0005111046911723513,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0003015151487866967,4.3872550876818285e-05,0.00016319005615447654,0.0,0.0,0.0,0.0
Gm48924_mm,0.0,0.00022261276671832575,0.0,5.326016161586402e-05,0.011043691973411898,0.0,0.0,0.008086424412586344,0.005785825880345193,0.01614358424107259,0.01119422067680254,0.003924438392228654,0.0,0.0,0.0
Gm49012_mm,0.0,0.0,0.026144930415461953,0.004298476174274696,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Gm49027_mm,0.01165187783783946,0.0,0.0,0.004230024323179096,0.002105222597660076,0.0,0.0,0.00513114551067908,0.0,0.006580100206873167,0.007259452562976798,0.0,0.0,0.0075834712458775376,0.0
Gm4907_mm,0.0,0.0,0.008568974305084907,0.012817654065004527,0.0,0.0,0.0,0.0,0.008843140988651505,0.0028721161992887145,0.0,0.0,0.0,0.008044712132264457,0.004049967533703516
Gm49116_mm,0.009265416817240229,0.0,0.09367831129668013,0.0615647001060167,0.0,0.0,0.0,0.0,0.0,0.024855321411684162,0.0,0.0,0.0,0.0,0.0
Gm49162_mm,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0001728858948143141,0.0,0.0,0.0,0.0,0.0
Gm49165_mm,0.010003296288068897,0.0009616500237360397,0.001672933703242558,0.0,0.0,0.0,0.0,0.003284317659966029,0.020607283726082712,0.05355936914898363,0.009393425300131352,0.006150152752920441,0.0,0.0,0.0
Gm49172_mm,0.0,0.000301647910720825,0.0,0.0,0.00041081875244760766,0.0,1.560224532290469e-05,0.0007701681024895484,0.0,0.001279039968799518,0.0005283888909695813,0.0,0.0,0.0,0.0
Gm49173_mm,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0002636306938368828,0.0,0.0009386212740704003,0.0,0.0,0.0,0.0,0.00033085172198688955
Gm49187_mm,0.0,0.0,7.705407186290548e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0030719983459934746,0.0,0.0,0.0,0.0013009479293402825,0.0
Gm49197_mm,0.014411637278825006,0.0,0.0,0.0,0.00661880777060987,0.0,0.0,0.0,0.0,0.049687079757842645,0.02128892918239276,0.00493425186144915,0.013199036022175408,0.0,0.0
Gm49207_mm,0.17217389980443518,0.0,0.028780398234043783,0.12055685532500415,0.0,0.0,0.0,0.0,0.0,0.038086440236038535,0.0028117707277998095,0.0,0.006843530698577847,0.08903963361651131,0.0006516149708048054
Gm49217_mm,0.0,0.0,0.0,0.00012374136398607256,0.000641781444878955,0.0004011987475972161,0.0,0.00014756839361609194,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Gm49224_mm,0.0,0.0,9.295542070603027e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.00010861333735836295,0.0,2.7941098116422206e-05,0.0,0.0,0.0
Gm49240_mm,0.0,0.0,0.0,0.0,0.0,0.0004513167983918325,0.0,0.0002980894785966873,0.0,0.00024396872208228107,0.0,0.0,0.0,0.0,0.0
Gm49246_mm,0.0004935914406838877,0.0,0.0,0.0010506543856633082,0.0,0.0010654027021473663,0.0,0.0006763190814494314,0.000324337612287752,0.001837184572752838,0.0,0.0,0.0003074588750262485,0.0002110623873259933,0.001234848315413155
Gm49338_mm,0.11744565861286695,0.0,0.0,0.5235211273868299,0.21814067632388529,0.0,0.0,0.0,0.0,0.2672757707606773,0.09122419726353212,0.0,0.0,0.026291875871765038,0.0006551914874837316
Gm49356_mm,0.00046054030420672964,0.00013909120146285165,6.12687888089478e-05,0.0,0.0,0.0,0.0,0.0003843909296937831,0.0,0.001765273581059044,0.00046109555381240464,0.00023978084433133167,0.0003242841570636437,0.0,0.0
Gm49359_mm,0.0,0.0,0.0,0.0718352943998355,0.022474473479594248,0.0,0.0378431083183296,0.05733475550837268,0.07148369411600031,0.13477813409446024,0.0,0.023943240745016168,0.009624236787646269,0.010182683643923824,0.009934621011760432
Gm49394_mm,0.0,0.0,0.0,0.0002677826759760044,0.0,7.1415081939515734e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.611975113495104e-06,0.0
Gm49437_mm,0.0,9.563899509217573e-05,0.0,0.0,0.0,0.0,0.00017612139524312342,0.0,0.0,0.0,9.895447500321141e-05,0.0,0.0,0.00016275531564827718,0.0
Gm49438_mm,0.0,0.0013491283449139865,0.0009342362740750345,0.0,0.0,0.0,0.0,0.000504234223831145,0.000454228621140137,0.0,0.0,0.0,0.0,0.00019946060284284703,0.0
Gm49439_mm,0.0,0.0,0.0,0.0001905628819155761,0.0,0.0,0.0,0.0003558071328683084,0.00024241112270709567,4.2510147148165964e-05,0.0,1.7578348868025356e-05,0.0001988194684521871,0.0008827170611694991,0.0
Gm49441_mm,0.12969118182776518,0.012369347390195792,0.042125808196634834,0.16721462863445066,0.01401467267454547,0.0,0.020382166841370702,0.07683896783796518,0.16804286554348452,0.33197559142071165,0.0,0.09039905424991053,0.0,0.0,0.0
Gm49457_mm,0.0,0.0,0.00022320392665727663,0.0,0.0,0.0,2.5651658120009175e-05,0.0,0.0005033745457608243,0.0,0.0,2.918812600549996e-05,0.0,0.0,0.0
Gm49494_mm,0.0,0.0,0.0478555396994715,0.0,0.0,0.0,0.0,0.0,0.1300224810114927,0.0,0.0,0.0,0.05027818681411079,0.0,0.0
Gm49548_mm,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00015407504372912903,0.0005938932865875325,0.0,0.00014820562667741615,0.0,0.0,0.0
Gm49555_mm,0.0,0.00010980260816269173,7.543383537173889e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00025929510554992946,0.00016519083793610688,0.0001128567203078543
Gm49573_mm,0.0,0.0,0.0,0.0,9.33809363939151e-05,0.0,0.0,1.901902980145271e-05,0.00019529689555481964,0.0,3.208724909009073e-05,2.088908753673183e-05,0.0,0.0,0.0
Gm49643_mm,0.0,0.0,0.0,0.0001020317576913109,0.00011748547823425256,0.0,0.0,0.0,0.0,9.574516331949367e-07,0.0,0.0,0.0,0.0,0.0
Gm49658_mm,0.0,0.0,0.00020393491022474897,0.00020527350544716861,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Gm49701_mm,0.37280079443946534,0.0,3.051336345326975,0.0,0.21638461209956994,0.0,0.0,0.1853715037091798,0.0,0.4472576561705728,0.0,0.0,0.35281958262115237,0.0,0.0
Gm49708_mm,0.33236907965795287,0.0,0.05576238197747043,0.10667138579556135,0.0,0.0,0.0,0.18236494495132052,0.0,0.11656589185702408,0.12166155429225047,0.0,0.016714195257629377,0.06724984610580141,0.04304857574634547
Gm49719_mm,0.0018544637913554976,0.0,0.0,0.004956542236884836,0.0033243384105762644,0.0,0.0,0.002365535070149779,0.0,0.00044974576438501794,0.0,0.0,0.0,0.004791602794916881,0.0
Gm49721_mm,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0005552800580829281,0.0,0.00022179673088700436,0.0,0.0,0.0
Gm49756_mm,0.0,0.0,0.14922542602891284,0.0,0.0,0.0,0.0,0.0,0.5990608734187842,0.0,0.0,0.0,0.16217462599461976,0.0,0.0
Gm49761_mm,0.0,0.0,0.0,4.0389177284078194e-05,6.024530993174465e-05,0.0,0.0,8.58569131567951e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Gm49774_mm,0.0,0.0,0.019361571901109313,0.009652748762272791,0.0,0.0,0.013831072429648495,0.060023349951269386,0.07361431366152531,0.21074118540841322,0.009790798703410136,0.0,0.08250105490621841,0.0020910363394591926,0.0
Gm49786_mm,0.0,0.0,0.0,0.0,0.00010300179374220246,0.0,0.0,0.0,0.00025505472530455974,0.0,0.0,0.0,0.0,0.0,0.0
Gm49795_mm,0.10987735877610424,0.0,5.000033041132492,0.0,0.26950297174213117,0.0,0.0,0.005815387328675439,0.0,0.5593522000978282,0.0,0.0,0.19021811669883001,0.7617295009213474,0.0
Gm49847_mm,0.0006616575290065044,0.0,0.0,0.0,0.0026186271805419058,0.0,0.0,0.0,0.001095131245900517,0.0033753954174250327,0.0014405494704102994,0.0,0.0,0.0017361881264983628,0.0
Gm49894_mm,0.0,0.0,2.9661939448401653e-05,0.0,0.0,8.46849500743744e-05,0.0,0.0,0.0,0.0,0.0004642131003968628,0.0,0.0,0.0,0.0
Gm49915_mm,0.005321388583812649,0.0014123162695863182,0.0,0.0,0.0,0.0,0.0,0.028432721258485994,0.02502571507411593,0.0799596686459165,0.0007258700404377156,0.0,0.02953144448303831,0.0,0.0
Gm49922_mm,0.0,0.00047131893062360273,0.0,0.0,0.0,0.0,0.0005943932592160862,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Gm49932_mm,0.008585612621399508,0.0075561829782577776,0.007435890035929436,0.0,0.0,0.0,0.0,0.02880338970807836,0.044672903106026236,0.12455482536561518,0.02115019664030259,0.0,0.04498711090483614,0.0,0.0
Gm49953_mm,0.0,0.0002618002612427782,0.0002260249699197125,0.0,0.0,0.0,0.0,0.0006601599954473819,0.0008913789835745993,0.0,0.0,3.5778552038877815e-05,0.0,0.0,0.00013144795792529912
Gm49968_mm,0.0,0.0,0.0,3.0433884178882577e-05,0.0,0.0,0.0002789164561380382,0.0,0.00022299857542496212,0.0002587980001551757,0.0,2.8878655735441783e-05,0.0,0.0,0.0
Gm49974_mm,0.0006805927943082341,0.0,0.0,0.0010186214859312982,6.669228924093729e-05,0.0,5.055190428048418e-06,0.0,0.00010850371557091105,0.0022526016499063036,0.0,0.0,0.0,0.00014054323277261116,0.0
Gm49975_mm,0.0,0.001673643127883796,0.0001684910796345699,0.0,0.0,0.0,0.0,0.0,0.0,0.0025605684477223844,0.0,0.0,0.0,0.0,0.0
Gm49978_mm,0.0,0.0,0.0003366379105340561,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00010865423558042301,0.0
Gm49980_mm,0.05110201534903765,5.497327373209966,0.0,1.3988580101305241,0.47228602187791985,0.0,1.0993236659446834,0.3471946484396024,2.9002066727416445,1.9928597177657796,0.04330212246992201,0.0063100148178541465,0.275099560991333,2.4343725502261964,0.05662212287132066
Gm50028_mm,0.0,0.0,0.00024240990271433768,0.0,0.0,0.0,0.0,0.00026790673627882837,0.0,0.0013062453893324998,0.0,0.0,0.0,0.0,0.0
Gm50046_mm,0.0,0.00028545732680697897,0.0002700443641733088,0.0,0.0,0.0,0.0006664005375884093,0.0,0.0,0.0001617327024029845,0.0,0.0,0.0,0.00043979380162617495,0.0
Gm50054_mm,0.0,0.0,0.0004771211120990216,0.0,0.0,0.0,0.0,0.0,0.010883516446215267,0.0,0.0,0.0,0.0008346965290418912,5.3267695439887755e-05,0.0
Gm50064_mm,0.0,0.0,0.000522275702800614,0.0,0.0008337902450382218,0.0,0.004309682621828508,0.00016282812702492314,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Gm50080_mm,0.0,0.0,0.005281113344552313,0.0,0.0,0.0,0.0,0.0,0.0,0.011648612543458397,0.0010200109076781046,0.0,0.025318689801379714,0.0,0.0
Gm50106_mm,3.9241578145288174e-05,0.0,0.0,0.00018020234023518792,0.0,7.501415776267812e-05,0.0,0.00048338237970485363,0.0,4.500952493558243e-05,9.293139487769481e-05,0.0,0.0,0.0,0.0
Gm50115_mm,0.0,0.009626757742221066,0.00454657909460566,0.0,0.0,0.0,0.0,0.0,0.0698177769800836,0.03451245932216522,0.0,0.0,0.01540070330544723,0.009737247093056341,0.0
Gm50136_mm,0.0,0.0012874639916348536,0.0011068470335949725,0.0,0.0,0.0,0.0,0.0,0.0,0.02445958764900913,0.0,0.0,0.05072708494289903,0.0,0.0
Gm50137_mm,0.0,0.00028373571318922623,0.00010714502285296765,0.0,0.0,0.0,0.0,0.0,0.0,2.2180250795403567e-05,0.0,0.0,0.0,0.0,0.0
Gm50186_mm,0.0,0.0,0.03992687615764447,0.018647139104784664,0.0,0.0,0.0,0.0,0.0,0.0809467050677793,0.056273223645262424,0.0,0.214631825560075,0.0,0.0
Gm50206_mm,0.002376958698072904,0.0,0.0,0.0,0.003266460855310589,0.0,0.00045309529849672857,0.0007460840771895984,0.0,0.013265959282702139,0.004056907476030246,0.004440128699835018,0.002490736868855126,0.0007524715851683552,0.0
Gm50215_mm,8.246166254698653e-05,0.0,0.0,3.0062125651185713e-05,0.0,0.0,0.0,0.0,0.0,4.2213022408183596e-05,0.0,0.0,0.0,0.0,0.0
Gm50248_mm,0.0003904501477310089,0.0,0.0,0.0008738448798715989,0.0006074136454165156,0.00012347554447787696,0.00010263530629605103,0.0,0.0,0.0,0.0,0.0,0.0,3.261635483212165e-05,0.0
Gm50252_mm,0.0,0.0,0.012926332214228948,0.0,0.0,0.0,0.0,0.0,0.06558033696003855,0.0,0.0,0.0,0.01599585271490131,0.0,0.0
Gm50255_mm,0.0005074521044206674,0.0016066753763736348,0.0018008266973919382,0.0,0.002688134442269093,0.0,0.0,0.00018168034049478933,0.006340118050153633,0.008116629864081843,0.0,0.0,0.0008542407918722125,0.0,0.0
Gm50292_mm,0.0,0.0,0.0001361703948812303,0.0,0.0,0.0,0.0,0.0,0.0,0.002423767582643142,0.0,0.0,0.0,0.0,0.0
Gm50295_mm,0.0,0.0,0.0,0.01761171436103115,0.023913412644365802,0.0,0.0,0.0,0.0,5.8571896918015096e-06,0.0008544235629599776,0.0,0.000983633339475839,0.0009083163125693291,0.0
Gm50337_mm,0.0,0.0,0.0002895873237796166,0.0002651804562719618,5.638455579056256e-05,0.0,0.0,0.0001050085740651397,0.0,0.0,0.0,0.0,0.0,0.0006378328667994329,0.0
Gm50358_mm,0.0,0.0004539195111079243,0.0006420097625607642,0.0016175710788786323,0.0,0.0,0.0,0.0,0.0016621436180671231,0.0019495395222085708,0.0,0.001461883046554705,0.0,0.0,0.0
Gm5039_mm,0.0,0.008894281311206984,0.0022802474914302576,0.027886743331252718,0.0010293687510092968,0.0,0.00732453836591864,0.009217926374493944,0.0,0.03575185011958479,0.0,0.0,0.0,0.010066643839599843,0.0
Gm50424_mm,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0008381230128858807,3.378180659654344e-05,0.0,0.0,0.0002766250334911246,0.0,0.0
Gm50436_mm,0.0,0.00039426074830634035,0.00033510786880764975,0.0,0.0,0.0,0.0,0.0,0.0,2.7836423572457503e-05,0.0,0.0,0.0,0.0,0.0
Gm5084_mm,0.0,0.00030428516597615974,0.0002569238617542364,0.0,0.0,0.0,0.0,5.200214731488639e-05,0.0,0.0008628001753746291,0.0,0.0,0.0,8.028977447550496e-05,0.0
Gm5092_mm,0.0,0.0,0.0,0.0001231069279737405,0.0,0.0,0.0009177857902518992,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Gm525_mm,0.0,8.849337440975562e-06,0.006978278191673269,0.008833652894502216,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.004056541173256334,0.0
Gm536_mm,0.0,0.0012804530272228518,0.0016166619057737888,0.0007806878385829018,0.0008676612048708306,0.0,0.0,0.0037821263268579645,0.012670478580945756,0.03464061460525932,0.0,0.0005339813345058253,0.006953977817309614,0.0007166654475970214,0.0
Gm5427_mm,0.013547193377817622,0.004328633111194953,0.0,0.0,0.009910809821247462,0.0,0.0,0.0028350416952835204,0.025086558023445588,0.040406856922437916,0.026141094282816246,0.0027037181935960315,0.0,0.0012733071122347246,0.0
Gm5441_mm,0.0,0.0008964226048815235,0.0002036960749572726,0.0,0.0,0.0,0.00039492862173408816,0.0,0.0008140956079845565,0.0,0.0,0.0,0.0,0.0,0.0
Gm5535_mm,0.0,0.0,0.0001549460923724488,6.601065873002781e-05,0.0,0.0,0.0,0.0,0.0,0.0004461836911389243,0.0,0.0001254119950657902,7.274006135456913e-05,0.0,0.0
Gm5662_mm,0.0,0.0,0.0,0.0071593146127679015,0.0013668331730574187,0.0,0.0,0.0017098189613509401,0.0,0.008184754416121248,0.0,0.0,0.0,0.004769037476713757,0.0
Gm5698_mm,0.0,0.0002088327219881787,0.0001950196625960161,0.0,0.0,0.0,0.0,8.03501696702689e-05,0.0,0.0004552422588242044,0.0,0.0,0.0,0.0,0.0
Gm5737_mm,0.0,0.0,3.858677901598864e-05,1.7889785275326147e-05,0.0,0.0,0.00017764109143331201,0.0,0.0,0.00012677329000751125,6.47258616506661e-05,0.0,0.0,0.0,0.0
Gm5773_mm,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0003615025017433751,0.0,0.0,0.0,0.0,0.0
Gm5862_mm,0.0,1.992372967757001e-05,0.00040633769048175315,0.0,0.0,0.0,0.0,0.002125094044700107,6.959987485975455e-06,0.0,0.0,0.0,0.0,0.0,0.0
Gm5922_mm,0.0,0.0,0.0001166316116291684,7.095104877649e-06,0.0,0.0,0.0,0.0,0.00021677112675578647,0.00015023717606196604,6.03022241053817e-05,0.0,0.0,0.0,2.942736515531255e-05
Gm6093_mm,0.7276441771243257,0.0,0.1146226562397272,0.6800783795431917,0.10293097716525004,0.07279372001471027,0.0,0.2777864685750885,0.0,0.6567079130030671,0.19533395231479775,0.0,0.0,0.19200447805480084,0.008495260871470777
Gm6169_mm,0.04220229052470848,0.0,0.00085006493978391,0.005934256673522768,0.0016848337345478136,0.0,0.0,0.020059062309748795,0.0,0.006622255419678136,0.0,0.0,0.0,0.055509492230307475,0.0
Gm6268_mm,0.0,0.0,0.0021077153720101055,0.002732175701784674,0.0,0.0,0.0,0.0,0.0,0.00015624697821672225,0.0,0.0,0.0,0.0,0.0
Gm6507_mm,0.0,0.0,0.00043253300608805224,0.0,0.0,0.0,0.0,0.0,0.0,0.00015699800468252226,0.0,0.0,0.0,0.00027729712203201196,0.0
Gm6509_mm,0.0,0.0,0.0,0.00034503854904020353,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.858611372594336e-05,0.0
Gm6559_mm,0.0,0.0,0.00012075956412207029,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0005671408409660458,0.0
Gm7457_mm,2.971552389983457e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.30498324177365e-05,6.841713751290448e-05,0.0,0.0,0.0,0.0
Gm7609_mm,0.003074964825065612,0.0,0.0,0.0,0.045255666868278116,0.0,0.00034865597982202735,0.027090146033536475,0.05995396290645484,0.05594375546526348,0.051907851716411574,0.006081251586360653,0.00243570960464397,0.023688594874695313,0.0
Gm773_mm,0.0,0.0009922597289581958,0.003112347772969346,0.0005485235977843751,0.0,0.0,0.0,0.0,0.0023453735955839042,0.0,0.0,0.0,0.0,7.917892700979122e-07,0.0
Gm7942_mm,0.0,0.0,3.5657889602322602e-06,2.6064969506105334e-05,0.0,0.0,0.0003810316124187911,0.0,0.0,0.0004844607331508057,0.0,0.0,0.0,0.0,9.330110129880593e-06
Gm8016_mm,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0002883050800317017,0.0,0.0,0.0,0.00034335896906343615,0.0
Gm8066_mm,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00016584576954250976,0.0008542579347440284,0.0,0.0002196349273904568,0.0,0.0,0.0,0.0
Gm807_mm,7.360247107624365e-05,0.0,0.0,0.00022409740037172357,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Gm8251_mm,0.0,0.010986391438641803,0.054591862764730686,0.0,0.0,0.03612312425397809,0.0,0.09645826076841549,0.10120346548015699,0.614186995981275,0.0,0.0,0.0,0.0012873967127922275,0.04160598303587443
Gm8300_mm,0.0,0.008820760584148298,0.004032701665856587,0.031012808355137592,0.0,0.0,0.0,0.0059951511778076946,0.0,0.025742839274859843,0.0,0.0,0.0,0.013525057438619955,0.0
Gm8369_mm,0.0,0.00036693550960232235,0.0002708179499959216,0.0,0.0,0.0,0.0,0.0,0.0,0.0019501328188249961,0.0,0.0,0.0,0.001017005050711289,0.0
Gm8773_mm,0.0,0.0,8.50974497642745e-05,0.0,0.0,0.0,0.00011667496944341285,0.0,0.0,0.0,0.0,0.0,0.0,0.00016083777501810668,0.0
Gm8797_mm,0.2948057967227563,0.048097142556286075,0.17826160588057796,0.6659688389357198,0.03581495897976038,0.0,0.0,0.8611508576446195,0.6679931639311661,0.3353225008164984,0.0,0.0,0.0,3.4891033556141275,0.0
Gm8883_mm,0.0,6.425839122581884e-05,0.00018286756946317995,0.0,0.0,0.0,0.0002458835395244834,0.0002371491114612729,0.0,0.0,0.0,0.0,0.0,0.00023892071070788756,0.0
Gm8947_mm,0.0,4.4939136688659284e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00039721126106912987,0.0,0.0,0.0,0.0,0.0
Gm8953_mm,0.0,0.00026964471586809086,0.0002717162599547193,0.000592660760128089,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0007844349013082248,0.0
Gm9747_mm,0.0,0.0,2.1432888617620463e-05,0.0,0.0,0.0,0.0001449003705158495,0.0002556724128311513,0.0,0.00022558614430975694,0.0,0.000411649735817355,0.0002339584547825593,0.00040658450817914886,0.0
Gm9860_mm,6.669718226922586e-06,0.0,0.0,0.0002063587499742209,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.641663255641692e-05,0.0
Gm9873_mm,0.0,6.809931640721524e-06,0.0028426932167360396,0.003647789532355279,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001998759172152839,0.0
Gm9922_mm,0.0,0.0,0.00017965986840641965,0.0,0.0,0.0,0.0,0.0,0.0,9.68343404143631e-05,0.0,0.00034782277964248465,0.0,2.646179201785468e-05,1.373438969469081e-05
Gm9978_mm,0.0,0.0,0.0,0.029429366226144067,0.06012215274094723,0.0,0.0,0.0,0.01893786725583233,0.0760474710772018,0.0,0.0007517168846450384,0.0,0.0,0.0
Gm9_mm,3.4444105313615695e-05,0.00021218685364657593,0.0005023421135233746,0.0,0.0,0.0,0.0,0.0,6.057321080365423e-05,0.0,0.0,0.0,0.0,9.972523923061868e-05,2.5289841389143633e-06
Gml2_mm,0.0,6.661380427567405e-05,0.00011187729365223867,0.0,0.0,0.0,0.00014355064063744125,0.0,0.00012339026194519836,0.0,0.0,0.0,0.0,0.0,0.0
Gmppa_mm,0.19622912334010606,0.0,0.0,0.21111186039380314,0.20686557332193387,0.0,0.0,0.07494062912639018,0.07158429059546376,0.0,0.03851191871085458,0.0,0.0,0.20468545863034585,0.0
Gna12_mm,0.14299184650546956,0.0,0.025209576708957446,0.23247854365888462,0.22236733325292746,0.0,0.0,0.05827712513888859,0.0,0.18571663901253418,0.0,0.0,0.0,0.06412965613158395,0.0
Gna13_mm,0.7656418853133004,0.04368485146579256,0.13623114572229106,0.982532415537006,0.675122554711489,0.29165985797236454,0.09814521754925236,0.6421713282223594,0.30170489052053484,0.9160519346191246,0.3863451786313063,0.22968025490426902,0.0,0.0,0.33220645820476785
